Band1,Band2,Band3,Band4,Band5,Band6,Band7,Band9,Band10,Band11,sunelevation,ReflectanceBand1,ReflectanceBand2,ReflectanceBand3,ReflectanceBand4,ReflectanceBand5,ReflectanceBand6,ReflectanceBand7,ReflectanceBand9,ReflectanceBand10,ReflectanceBand11,CorrectiveBand1,CorrectiveBand2,CorrectiveBand3,CorrectiveBand4,CorrectiveBand5,CorrectiveBand6,CorrectiveBand7,CorrectiveBand9,CorrectiveBand10,CorrectiveBand11,NDVI,SAVI,EVI,Soiltype
11230,10715,9966,9967,10853,8537,8307,6315,16264,16048,36.29734783,0.1246,0.1143,0.11706,0.11706,0.07074,0.06614,0.0263,0.22528,0.22096,0.22528,-0.126401471,-0.115952553,-0.118752458,-0.118752458,-0.071762761,-0.067096254,-0.026680246,-0.228537106,-0.224154647,-0.228537106,-0.119443012,-0.179164518,-5.83E-09,Silty Clay Loam
11140,10615,10393,10455,15046,14388,12107,5056,30733,27989,45.90434748,0.1228,0.1123,0.20092,0.20092,0.18776,0.14214,0.00112,0.51466,0.45978,0.51466,0.130785504,0.119602704,0.213985533,0.213985533,0.199969758,0.151383156,0.001192832,0.548127585,0.489678819,0.548127585,-0.0223551,-0.033532649,-7.16E-10,Clay Loam
10249,9792,9550,9769,12954,12435,10853,5040,25536,23166,41.33388055,0.10498,0.09584,0.15908,0.15908,0.1487,0.11706,0.0008,0.41072,0.36332,0.41072,-0.221745392,-0.202439307,-0.336018832,-0.336018832,-0.31409354,-0.247261532,-0.001689811,-0.867548748,-0.767427472,-0.867548748,-0.020441924,-0.030662886,-8.23E-10,Clay Loam
11157,10634,10140,10421,12409,13627,11714,5041,0,0,30.50603499,0.12314,0.11268,0.14818,0.14818,0.17254,0.13428,0.00082,-0.1,-0.1,-0.1,-0.155984547,-0.142734601,-0.187703348,-0.187703348,-0.218560775,-0.170095867,-0.001038715,0.126672525,0.126672525,0.126672525,0.04678138,0.070172069,1.69E-09,Sandy Clay Loam
11077,10556,10060,10441,12730,13115,11374,5053,0,0,30.50603499,0.12154,0.11112,0.1546,0.1546,0.1623,0.12748,0.00106,-0.1,-0.1,-0.1,-0.153957787,-0.14075851,-0.195835724,-0.195835724,-0.205589508,-0.161482135,-0.001342729,0.126672525,0.126672525,0.126672525,0.014896498,0.022344748,5.46E-10,Sandy Clay Loam
10262,9645,8769,8370,10024,8219,6788,5032,0,0,31.34267194,0.10524,0.0929,0.10048,0.10048,0.06438,0.03576,0.00064,-0.1,-0.1,-0.1,-1.437919102,-1.269314753,-1.372882092,-1.372882092,-0.879639222,-0.488597369,-0.008744472,1.366323738,1.366323738,1.366323738,-0.09894206,-0.14841309,-5.68E-09,Loamy Sand
11207,10789,10477,11098,13674,13431,12009,5075,0,0,36.60746533,0.12414,0.11578,0.17348,0.17348,0.16862,0.14018,0.0015,-0.1,-0.1,-0.1,-0.139893837,-0.130472921,-0.19549527,-0.19549527,-0.190018517,-0.157969373,-0.001690356,0.112690379,0.112690379,0.112690379,-0.008965136,-0.013447703,-3.07E-10,Sand
10535,9989,9821,10008,14290,13058,10927,5047,26337,23757,41.33388055,0.1107,0.09978,0.1858,0.1858,0.16116,0.11854,0.00094,0.42674,0.37514,0.42674,-0.233827538,-0.210761624,-0.392458506,-0.392458506,-0.34041234,-0.250387682,-0.001985527,-0.901387205,-0.792394423,-0.901387205,-0.045048998,-0.067573497,-1.65E-09,Silt Loam
10666,10025,9329,8664,14113,9716,7450,5031,24888,22866,32.59260874,0.11332,0.1005,0.18226,0.18226,0.09432,0.049,0.00062,0.39776,0.35732,0.39776,0.122728742,0.108844322,0.197392698,0.197392698,0.102151208,0.053068376,0.000671477,0.430785249,0.386987593,0.430785249,-0.18452306,-0.27678459,-7.99E-09,Silty Clay
10478,9864,9584,9716,11886,9359,8447,5051,29895,27410,45.90434748,0.10956,0.09728,0.13772,0.13772,0.08718,0.06894,0.00102,0.4979,0.4482,0.4979,0.116684526,0.103605976,0.14667573,0.14667573,0.092849188,0.073423067,0.001086329,0.530277707,0.477345789,0.530277707,-0.118945634,-0.178418451,-5.76E-09,Silty Clay
10486,9852,9579,9886,13286,12721,10715,5059,29527,27109,31.14497438,0.10972,0.09704,0.16572,0.16572,0.15442,0.1143,0.00118,0.49054,0.44218,0.49054,-0.409939921,-0.362564436,-0.619169192,-0.619169192,-0.576949714,-0.427051886,-0.00440876,-1.832773686,-1.652089266,-1.832773686,-0.02172492,-0.03258738,-8.48E-10,Silty Clay Loam
9989,9260,9014,8382,16723,11645,8891,5047,29353,26838,45.90434748,0.09978,0.0852,0.23446,0.23446,0.1329,0.07782,0.00094,0.48706,0.43676,0.48706,0.106268547,0.090740431,0.24970659,0.24970659,0.141542292,0.082880521,0.001001127,0.518732798,0.465161863,0.518732798,-0.179004512,-0.268506768,-7.04E-09,Silty Clay
10053,9448,8781,8706,9600,9067,8011,5036,22493,20732,30.50603499,0.10106,0.08896,0.092,0.092,0.08134,0.06022,0.00072,0.34986,0.31464,0.34986,-0.128015254,-0.112687878,-0.116538723,-0.116538723,-0.103035432,-0.076282195,-0.000912042,-0.443176496,-0.398562433,-0.443176496,-0.028553062,-0.042829592,-1.62E-09,Sandy Clay Loam
10410,9849,9143,9030,10123,9905,8959,5045,0,0,31.34267194,0.1082,0.09698,0.10246,0.10246,0.0981,0.07918,0.0009,-0.1,-0.1,-0.1,-1.478362284,-1.325060761,-1.399935302,-1.399935302,-1.340363587,-1.081855136,-0.012296914,1.366323738,1.366323738,1.366323738,-0.010884761,-0.016327142,-5.52E-10,Loamy Sand
10711,10132,9382,9072,11034,10281,8934,5034,24994,22823,33.83660142,0.11422,0.10264,0.12068,0.12068,0.10562,0.07868,0.00068,0.39988,0.35646,0.39988,0.173041105,0.155497628,0.182827881,0.182827881,0.16001227,0.119198688,0.001030187,0.605810516,0.540030051,0.605810516,-0.035327234,-0.052990852,-1.64E-09,Silt Loam
10233,9764,9663,9973,12120,13092,12086,5035,26116,23681,41.33388055,0.10466,0.09528,0.1424,0.1424,0.16184,0.14172,0.0007,0.42232,0.37362,0.42232,-0.221069468,-0.201256439,-0.300786282,-0.300786282,-0.341848679,-0.299349943,-0.001478584,-0.892051001,-0.789183783,-0.892051001,0.03855307,0.057829605,1.57E-09,Clay Loam
10713,10386,10239,11020,15686,15260,11648,5049,28221,25987,43.11739464,0.11426,0.10772,0.21372,0.21372,0.2052,0.13296,0.00098,0.46442,0.41974,0.46442,-0.150138229,-0.141544635,-0.280829181,-0.280829181,-0.269633857,-0.174710125,-0.001287725,-0.610250272,-0.551540522,-0.610250272,-0.013765915,-0.020648872,-4.28E-10,Silty Clay
20666,20445,19432,19989,21865,19544,7165,5079,21123,20006,32.98509914,0.31332,0.3089,0.3373,0.3373,0.29088,0.0433,0.00158,0.32246,0.30012,0.32246,0.313320413,0.308900407,0.337300445,0.337300445,0.290880383,0.043300057,0.001580002,0.322460425,0.300120396,0.322460425,-0.056050617,-0.084075926,-6.64E-10,Silt Loam
14764,14371,13317,13045,14446,10099,9763,8806,17353,16129,31.11537067,0.19528,0.18742,0.18892,0.18892,0.10198,0.09526,0.07612,0.24706,0.22258,0.24706,-0.659615634,-0.633066172,-0.638132864,-0.638132864,-0.344467444,-0.321768667,-0.257117688,-0.834517813,-0.751829413,-0.834517813,-0.17710328,-0.26565492,-5.18E-09,Sandy Clay Loam
9392,8634,8143,7463,13152,9447,7415,5048,27518,25442,40.6758038,0.08784,0.07268,0.16304,0.16304,0.08894,0.0483,0.00096,0.45036,0.40884,0.45036,0.535106053,0.442753961,0.993211417,0.993211417,0.541807062,0.294235227,0.005848154,2.743515051,2.490582408,2.743515051,-0.163945307,-0.245917961,-8.63E-09,Loam
9933,9209,8759,8001,15012,9977,7655,5022,27671,25569,41.90139198,0.09866,0.08418,0.20024,0.20024,0.09954,0.0531,0.00044,0.45342,0.41138,0.45342,-0.113052568,-0.096460219,-0.229451107,-0.229451107,-0.114060943,-0.060846253,-0.000504187,-0.519565126,-0.47139231,-0.519565126,-0.201488655,-0.302232983,-9.12E-09,Silty Clay Loam
13574,13046,12178,12265,14835,11146,10239,7296,16155,14873,36.29734783,0.17148,0.16092,0.1967,0.1967,0.12292,0.10478,0.04592,0.2231,0.19746,0.2231,-0.173959264,-0.163246587,-0.199543895,-0.199543895,-0.124697182,-0.106294913,-0.046583913,-0.226325588,-0.200314884,-0.226325588,-0.141988376,-0.212982564,-4.27E-09,Sandy Loam
11621,11381,11602,12248,14179,15107,14169,5060,32152,28998,42.51401151,0.13242,0.12762,0.18358,0.18358,0.20214,0.18338,0.0012,0.54304,0.47996,0.54304,-0.133118823,-0.128293492,-0.184548811,-0.184548811,-0.203206758,-0.184347756,-0.001206333,-0.545905798,-0.482492905,-0.545905798,0.031687496,0.047531244,9.52E-10,Loamy Sand
10366,9689,9173,9253,11167,10514,9063,5035,28592,26304,41.90139198,0.10732,0.09378,0.12334,0.12334,0.11028,0.08126,0.0007,0.47184,0.42608,0.47184,-0.122975893,-0.107460671,-0.141332898,-0.141332898,-0.126367699,-0.093114248,-0.000802116,-0.540672244,-0.488236753,-0.540672244,-0.030118537,-0.045177805,-1.43E-09,Silty Clay Loam
9925,9182,8945,8258,16617,11349,8526,5052,29992,27375,45.90434748,0.0985,0.08364,0.23234,0.23234,0.12698,0.07052,0.00104,0.49984,0.4475,0.49984,0.104905311,0.089078987,0.24744873,0.24744873,0.135237323,0.075105812,0.00110763,0.532343862,0.476600269,0.532343862,-0.188371594,-0.282557391,-7.60E-09,Silty Clay
10487,9930,9589,9980,12077,11550,10424,5031,29529,27121,44.71666948,0.10974,0.0986,0.14154,0.14154,0.131,0.10848,0.00062,0.49058,0.44242,0.49058,0.163761373,0.147137519,0.211215461,0.211215461,0.195486967,0.161881116,0.000925205,0.732076309,0.660208734,0.732076309,-0.02230499,-0.033457485,-9.51E-10,Sandy Clay Loam
10518,10007,9387,9405,10357,10334,9449,5042,0,0,31.34267194,0.11036,0.10014,0.10714,0.10714,0.10668,0.08898,0.00084,-0.1,-0.1,-0.1,-1.507874877,-1.368236591,-1.463879253,-1.463879253,-1.457594164,-1.215754862,-0.011477119,1.366323738,1.366323738,1.366323738,-0.001111594,-0.001667392,-5.37E-11,Loamy Sand
11682,11539,11956,12864,14571,16218,15524,5078,31596,28562,42.51401151,0.13364,0.13078,0.19142,0.19142,0.22436,0.21048,0.00156,0.53192,0.47124,0.53192,-0.134345262,-0.131470169,-0.192430186,-0.192430186,-0.225544021,-0.211590771,-0.001568233,-0.534727115,-0.473726887,-0.534727115,0.053493131,0.080239696,1.51E-09,Loamy Sand
14109,13548,12683,12668,14968,11392,10530,7487,15496,14965,36.29734783,0.18218,0.17096,0.19936,0.19936,0.12784,0.1106,0.04974,0.20992,0.1993,0.20992,-0.184813965,-0.173431746,-0.202242354,-0.202242354,-0.129688315,-0.112199059,-0.050459143,-0.212955031,-0.202181486,-0.212955031,-0.135660091,-0.203490137,-3.87E-09,Sandy Loam
9964,9372,8915,8860,12022,11437,9952,5042,24416,22574,37.28082471,0.09928,0.08744,0.14044,0.14044,0.12874,0.09904,0.00084,0.38832,0.35148,0.38832,-0.244414113,-0.215265613,-0.345744542,-0.345744542,-0.316940703,-0.243823266,-0.002067968,-0.955992028,-0.865296863,-0.955992028,-0.024937124,-0.037405687,-1.13E-09,Sandy Loam
10960,10443,10133,10502,13803,13926,11815,5037,27233,24485,41.33388055,0.1192,0.10886,0.17606,0.17606,0.17852,0.1363,0.00074,0.44466,0.3897,0.44466,-0.251781775,-0.229940974,-0.371885062,-0.371885062,-0.377081229,-0.287901476,-0.001563075,-0.939238962,-0.823148975,-0.939238962,0.004435789,0.006653684,1.53E-10,Sandy Loam
10365,9693,9344,9469,12632,11157,9706,5039,29875,27403,45.90434748,0.1073,0.09386,0.15264,0.15264,0.12314,0.09412,0.00078,0.4975,0.44806,0.4975,0.114277562,0.099963578,0.162565955,0.162565955,0.131147614,0.100240486,0.000830722,0.529851696,0.477196685,0.529851696,-0.062003447,-0.09300517,-2.70E-09,Silty Clay
10027,9228,8639,8012,14486,10322,8294,5059,29860,27246,45.90434748,0.10054,0.08456,0.18972,0.18972,0.10644,0.06588,0.00118,0.4972,0.44492,0.4972,0.107077969,0.090058813,0.202057213,0.202057213,0.113361637,0.07016408,0.001256734,0.529532187,0.473852495,0.529532187,-0.167849081,-0.251773621,-7.54E-09,Silty Clay
16958,16591,15868,15861,17057,10602,10580,9783,10498,10693,31.11537067,0.23916,0.23182,0.24114,0.24114,0.11204,0.1116,0.09566,0.10996,0.11386,0.10996,-0.80783324,-0.783040231,-0.814521272,-0.814521272,-0.378448052,-0.376961823,-0.323119785,-0.371422241,-0.384595638,-0.371422241,-0.233377924,-0.350066886,-5.38E-09,Loam
10917,10389,9926,10296,12883,14550,13013,5049,27984,25019,30.50603499,0.11834,0.10778,0.15766,0.15766,0.191,0.16026,0.00098,0.45968,0.40038,0.45968,-0.149904266,-0.136527648,-0.199711903,-0.199711903,-0.241944523,-0.203005389,-0.001241391,-0.582288264,-0.507171456,-0.582288264,0.06076623,0.091149346,2.14E-09,Sand
10300,9594,8882,8369,13176,10435,8526,5046,24589,22624,39.00586784,0.106,0.09188,0.16352,0.16352,0.1087,0.07052,0.00092,0.39178,0.35248,0.39178,0.109805484,0.095178565,0.169390498,0.169390498,0.112602417,0.073051724,0.000953029,0.405845214,0.365134313,0.405845214,-0.116089958,-0.174134937,-5.19E-09,Sandy Loam
11505,11050,10463,10323,13457,11843,9820,5062,0,0,36.60746533,0.1301,0.121,0.16914,0.16914,0.13686,0.0964,0.00124,-0.1,-0.1,-0.1,-0.146610183,-0.136355359,-0.190604507,-0.190604507,-0.154228053,-0.108633525,-0.001397361,0.112690379,0.112690379,0.112690379,-0.063794466,-0.0956917,-2.29E-09,Sandy Clay Loam
10761,10155,9558,9510,12964,12307,10570,5029,27181,24421,41.33388055,0.11522,0.1031,0.15928,0.15928,0.14614,0.1114,0.00058,0.44362,0.38842,0.44362,-0.243374968,-0.217774338,-0.336441285,-0.336441285,-0.308686146,-0.235306122,-0.001225113,-0.937042208,-0.820445278,-0.937042208,-0.02599818,-0.03899727,-1.01E-09,Sandy Loam
10793,10111,9453,9121,14114,11543,9210,5046,0,0,30.50603499,0.11586,0.10222,0.18228,0.18228,0.13086,0.0842,0.00092,-0.1,-0.1,-0.1,-0.146762788,-0.129484655,-0.230898679,-0.230898679,-0.165763666,-0.106658266,-0.001165387,0.126672525,0.126672525,0.126672525,-0.100206571,-0.150309857,-3.90E-09,Sandy Clay Loam
11143,10640,10236,10563,13445,12548,10537,5074,0,0,36.60746533,0.12286,0.1128,0.1689,0.1689,0.15096,0.11074,0.00148,-0.1,-0.1,-0.1,-0.1384514,-0.127114748,-0.19033405,-0.19033405,-0.170117396,-0.124793326,-0.001667818,0.112690379,0.112690379,0.112690379,-0.034509291,-0.051763936,-1.25E-09,Sand
10714,10100,9696,9452,15593,12229,10105,5033,26700,24138,41.33388055,0.11428,0.102,0.21186,0.21186,0.14458,0.1021,0.00066,0.434,0.38276,0.434,-0.24138944,-0.215450848,-0.447504085,-0.447504085,-0.305391016,-0.215662074,-0.001394094,-0.916722236,-0.808489869,-0.916722236,-0.120911509,-0.181367263,-4.37E-09,Sandy Loam
